date,portfolio_id,weighting,sector,contribution
1988-11-30,Q3,Equal-Weighted,Materials,-0.0028768857938718663
1988-11-30,Q3,Value-Weighted,Utilities,0.0
1988-11-30,Q3,Equal-Weighted,Utilities,0.0
1988-11-30,Q4,Value-Weighted,Communication Services,0.0044686700818188565
1988-11-30,Q4,Equal-Weighted,Communication Services,-0.0018037883008356545
1988-11-30,Q4,Value-Weighted,Consumer Discretionary,-0.0007691713065657505
1988-11-30,Q4,Equal-Weighted,Consumer Discretionary,-0.005611615598885794
1988-11-30,Q4,Value-Weighted,Consumer Staples,-1.7986694032916905e-05
1988-11-30,Q4,Equal-Weighted,Consumer Staples,-0.0012850278551532032
1988-11-30,Q4,Value-Weighted,Energy,-7.889277776588531e-05
1988-11-30,Q4,Equal-Weighted,Energy,-0.0008635208913649026
1988-11-30,Q4,Value-Weighted,Financials,-3.9984343653143745e-05
1988-11-30,Q4,Equal-Weighted,Financials,-0.0008714261838440113
1988-11-30,Q4,Value-Weighted,Health Care,-0.0011477016356902638
1988-11-30,Q4,Equal-Weighted,Health Care,-0.009722150417827298
1988-11-30,Q4,Value-Weighted,Industrials,-0.004004315602222169
1988-11-30,Q4,Equal-Weighted,Industrials,-0.014211910863509748
1988-11-30,Q4,Value-Weighted,Information Technology,-0.01475956225995575
1988-11-30,Q4,Equal-Weighted,Information Technology,-0.0146771643454039
1988-11-30,Q4,Value-Weighted,Materials,0.0007545440661484726
1988-11-30,Q4,Equal-Weighted,Materials,-0.00034202228412256265
1988-11-30,Q4,Value-Weighted,Real Estate,-1.0981915188571669e-05
1988-11-30,Q4,Equal-Weighted,Real Estate,-0.0006071002785515321
1988-11-30,Q5,Value-Weighted,Communication Services,2.5452099870587372e-05
1988-11-30,Q5,Equal-Weighted,Communication Services,0.004173941504178273
1988-11-30,Q5,Value-Weighted,Consumer Discretionary,0.006718196927675409
1988-11-30,Q5,Equal-Weighted,Consumer Discretionary,-0.0037192952646239556
1988-11-30,Q5,Value-Weighted,Consumer Staples,-0.0001957514193917201
1988-11-30,Q5,Equal-Weighted,Consumer Staples,-0.0005311587743732591
1988-11-30,Q5,Value-Weighted,Energy,1.2738947574326857e-06
1988-11-30,Q5,Equal-Weighted,Energy,-0.001040559888579387
1988-11-30,Q5,Value-Weighted,Financials,-4.907521642339465e-05
1988-11-30,Q5,Equal-Weighted,Financials,-0.00166858217270195
1988-11-30,Q5,Value-Weighted,Health Care,-0.0011941709059941088
1988-11-30,Q5,Equal-Weighted,Health Care,-0.012626963788300836
1988-11-30,Q5,Value-Weighted,Industrials,-0.007624001650525923
1988-11-30,Q5,Equal-Weighted,Industrials,-0.005972693593314763
1988-11-30,Q5,Value-Weighted,Information Technology,-0.013238918959821296
1988-11-30,Q5,Equal-Weighted,Information Technology,-0.017511423398328695
1988-11-30,Q5,Value-Weighted,Materials,-0.00018930703910276185
1988-11-30,Q5,Equal-Weighted,Materials,0.0034771838440111422
1988-12-31,No R&D,Value-Weighted,Communication Services,0.0030829926045094053
1988-12-31,No R&D,Equal-Weighted,Communication Services,0.0013846857843137256
1988-12-31,No R&D,Value-Weighted,Consumer Discretionary,0.004776700200635859
1988-12-31,No R&D,Equal-Weighted,Consumer Discretionary,0.007295674019607843
1988-12-31,No R&D,Value-Weighted,Consumer Staples,0.003227839115754112
1988-12-31,No R&D,Equal-Weighted,Consumer Staples,0.0014910049019607843
1988-12-31,No R&D,Value-Weighted,Energy,0.0007768966115184255
1988-12-31,No R&D,Equal-Weighted,Energy,3.094411764705896e-05
1988-12-31,No R&D,Value-Weighted,Financials,0.00019105450274464715
1988-12-31,No R&D,Equal-Weighted,Financials,7.262647058823532e-05
1988-12-31,No R&D,Value-Weighted,Health Care,0.0006859341791331126
1988-12-31,No R&D,Equal-Weighted,Health Care,0.0015981607843137257
1988-12-31,No R&D,Value-Weighted,Industrials,0.0036967969144111887
1988-12-31,No R&D,Equal-Weighted,Industrials,0.006489524509803921
1988-12-31,No R&D,Value-Weighted,Information Technology,0.000560864986018162
1988-12-31,No R&D,Equal-Weighted,Information Technology,-2.06279411764707e-05
1988-12-31,No R&D,Value-Weighted,Materials,0.001628709605403899
1988-12-31,No R&D,Equal-Weighted,Materials,0.00124333431372549
1988-12-31,No R&D,Value-Weighted,Real Estate,0.00028074436294783724
1988-12-31,No R&D,Equal-Weighted,Real Estate,-1.1974019607843145e-05
1988-12-31,No R&D,Value-Weighted,Utilities,0.0021496027906572806
1988-12-31,No R&D,Equal-Weighted,Utilities,0.0007302441176470588
1988-12-31,No R&D,Value-Weighted,Unknown,-3.83072987463e-06
1988-12-31,No R&D,Equal-Weighted,Unknown,-0.0001306622549019608
1988-12-31,Q1,Value-Weighted,Communication Services,-0.00041016961297277865
1988-12-31,Q1,Equal-Weighted,Communication Services,-0.0006390614525139664
1988-12-31,Q1,Value-Weighted,Consumer Discretionary,0.0032803488612664577
1988-12-31,Q1,Equal-Weighted,Consumer Discretionary,0.006938153631284917
1988-12-31,Q1,Value-Weighted,Consumer Staples,0.007350347387736907
1988-12-31,Q1,Equal-Weighted,Consumer Staples,0.0011961815642458102
1988-12-31,Q1,Value-Weighted,Energy,0.0051037995092255446
1988-12-31,Q1,Equal-Weighted,Energy,0.002934902234636871
1988-12-31,Q1,Value-Weighted,Financials,0.00029686678527372605
1988-12-31,Q1,Equal-Weighted,Financials,-3.1036312849162015e-05
1988-12-31,Q1,Value-Weighted,Health Care,0.0007519078648295316
1988-12-31,Q1,Equal-Weighted,Health Care,0.0028753463687150845
1988-12-31,Q1,Value-Weighted,Industrials,1.9734355916253214e-05
1988-12-31,Q1,Equal-Weighted,Industrials,-0.0007676229050279335
1988-12-31,Q1,Value-Weighted,Information Technology,0.001990201119887618
1988-12-31,Q1,Equal-Weighted,Information Technology,0.0025660391061452523
1988-12-31,Q1,Value-Weighted,Materials,0.005592036334056928
1988-12-31,Q1,Equal-Weighted,Materials,0.001720114525139665
1988-12-31,Q1,Value-Weighted,Real Estate,5.5235954468313165e-05
1988-12-31,Q1,Equal-Weighted,Real Estate,-0.00018777374301675977
1988-12-31,Q1,Value-Weighted,Utilities,-5.0136266115231246e-05
1988-12-31,Q1,Equal-Weighted,Utilities,-0.00018966201117318434
1988-12-31,Q2,Value-Weighted,Communication Services,-0.0010515798229626648
1988-12-31,Q2,Equal-Weighted,Communication Services,-0.0006183389355742297
1988-12-31,Q2,Value-Weighted,Consumer Discretionary,0.0013906496306022728
1988-12-31,Q2,Equal-Weighted,Consumer Discretionary,0.004423901960784314
1988-12-31,Q2,Value-Weighted,Consumer Staples,0.0012652328664363548
1988-12-31,Q2,Equal-Weighted,Consumer Staples,-0.0011642605042016807
1988-12-31,Q2,Value-Weighted,Energy,0.008406353962901356
1988-12-31,Q2,Equal-Weighted,Energy,-0.0005395294117647061
1988-12-31,Q2,Value-Weighted,Financials,0.0006362425051075224
1988-12-31,Q2,Equal-Weighted,Financials,-0.00039367226890756307
1988-12-31,Q2,Value-Weighted,Health Care,0.0018341720096745173
1988-12-31,Q2,Equal-Weighted,Health Care,0.006076834733893558
1988-12-31,Q2,Value-Weighted,Industrials,0.003458011455383429
1988-12-31,Q2,Equal-Weighted,Industrials,0.010266375350140057
1988-12-31,Q2,Value-Weighted,Information Technology,0.006933849611433822
1988-12-31,Q2,Equal-Weighted,Information Technology,0.013901624649859943
1988-12-31,Q2,Value-Weighted,Materials,0.005668028499704977
1988-12-31,Q2,Equal-Weighted,Materials,0.003022985994397759
1988-12-31,Q2,Value-Weighted,Utilities,1.3956500177226793e-06
1988-12-31,Q2,Equal-Weighted,Utilities,6.224649859943977e-05
1988-12-31,Q3,Value-Weighted,Communication Services,7.035682299559392e-05
1988-12-31,Q3,Equal-Weighted,Communication Services,0.00010773669467787116
1988-12-31,Q3,Value-Weighted,Consumer Discretionary,0.0014875841704172833
1988-12-31,Q3,Equal-Weighted,Consumer Discretionary,0.011842098039215689
1988-12-31,Q3,Value-Weighted,Consumer Staples,0.004637717746697338
1988-12-31,Q3,Equal-Weighted,Consumer Staples,0.0019788515406162464
1988-12-31,Q3,Value-Weighted,Energy,0.0006986347618506154
1988-12-31,Q3,Equal-Weighted,Energy,0.0005047675070028011
1988-12-31,Q3,Value-Weighted,Financials,2.0786717583551282e-06
1988-12-31,Q3,Equal-Weighted,Financials,-0.00023683753501400553
1988-12-31,Q3,Value-Weighted,Health Care,0.0006306716799877299
1988-12-31,Q3,Equal-Weighted,Health Care,0.0044742324929971985
1988-12-31,Q3,Value-Weighted,Industrials,0.0050409190917576965
1988-12-31,Q3,Equal-Weighted,Industrials,0.007600330532212886
1988-12-31,Q3,Value-Weighted,Information Technology,0.013554711641678574
1988-12-31,Q3,Equal-Weighted,Information Technology,0.019602100840336135
1988-12-31,Q3,Value-Weighted,Materials,0.0056652067971207105
1988-12-31,Q3,Equal-Weighted,Materials,0.0034976694677871147
1988-12-31,Q3,Value-Weighted,Utilities,-4.639312036443886e-06
1988-12-31,Q3,Equal-Weighted,Utilities,-0.0002400952380952381
1988-12-31,Q4,Value-Weighted,Communication Services,-0.003952954187330771
1988-12-31,Q4,Equal-Weighted,Communication Services,-0.0014508655462184875
1988-12-31,Q4,Value-Weighted,Consumer Discretionary,-0.004708545959821968
1988-12-31,Q4,Equal-Weighted,Consumer Discretionary,0.00015021848739495778
1988-12-31,Q4,Value-Weighted,Consumer Staples,8.733696326856384e-06
1988-12-31,Q4,Equal-Weighted,Consumer Staples,-0.00045113725490196076
1988-12-31,Q4,Value-Weighted,Energy,0.00011885366536580482
1988-12-31,Q4,Equal-Weighted,Energy,0.00036836414565826327
1988-12-31,Q4,Value-Weighted,Financials,1.9346007649856582e-05
1988-12-31,Q4,Equal-Weighted,Financials,0.0010732857142857143
1988-12-31,Q4,Value-Weighted,Health Care,0.0011718860432553169
1988-12-31,Q4,Equal-Weighted,Health Care,0.003846002801120448
1988-12-31,Q4,Value-Weighted,Industrials,-0.0005459057581495833
1988-12-31,Q4,Equal-Weighted,Industrials,0.008532498599439777
1988-12-31,Q4,Value-Weighted,Information Technology,0.01995813798872729
1988-12-31,Q4,Equal-Weighted,Information Technology,0.02423078151260504
1988-12-31,Q4,Value-Weighted,Materials,0.009181326723057862
1988-12-31,Q4,Equal-Weighted,Materials,0.001970663865546218
1988-12-31,Q5,Value-Weighted,Communication Services,-2.0013201032229285e-06
1988-12-31,Q5,Equal-Weighted,Communication Services,0.0003005266106442577
1988-12-31,Q5,Value-Weighted,Consumer Discretionary,-0.003408561524300539
1988-12-31,Q5,Equal-Weighted,Consumer Discretionary,0.0029083025210084037
1988-12-31,Q5,Value-Weighted,Consumer Staples,3.0761649540701714e-05
1988-12-31,Q5,Equal-Weighted,Consumer Staples,8.940616246498598e-05
1988-12-31,Q5,Value-Weighted,Energy,-5.881893095400033e-05
1988-12-31,Q5,Equal-Weighted,Energy,-0.0007002801120448179
1988-12-31,Q5,Value-Weighted,Financials,1.0556819354832079e-05
1988-12-31,Q5,Equal-Weighted,Financials,-0.0003409327731092437
1988-12-31,Q5,Value-Weighted,Health Care,0.0012786574188630392
1988-12-31,Q5,Equal-Weighted,Health Care,0.011186221288515406
1988-12-31,Q5,Value-Weighted,Industrials,0.0027833986490649093
1988-12-31,Q5,Equal-Weighted,Industrials,0.00700567787114846
1988-12-31,Q5,Value-Weighted,Information Technology,0.02468793056065506
1988-12-31,Q5,Equal-Weighted,Information Technology,0.030706282913165267
1988-12-31,Q5,Value-Weighted,Materials,3.664805196254495e-05
1988-12-31,Q5,Equal-Weighted,Materials,-0.000753593837535014
1988-12-31,Q5,Value-Weighted,Real Estate,-1.3039217416954847e-05
1988-12-31,Q5,Equal-Weighted,Real Estate,-0.00022959943977591036
1989-01-31,No R&D,Value-Weighted,Communication Services,0.011121177193480901
1989-01-31,No R&D,Equal-Weighted,Communication Services,0.002941813725490195
1989-01-31,No R&D,Value-Weighted,Consumer Discretionary,0.013954510407651586
1989-01-31,No R&D,Equal-Weighted,Consumer Discretionary,0.021349788892223533
1989-01-31,No R&D,Value-Weighted,Consumer Staples,0.01176776595355608
1989-01-31,No R&D,Equal-Weighted,Consumer Staples,0.005055125
1989-01-31,No R&D,Value-Weighted,Energy,0.0018536873768821211
1989-01-31,No R&D,Equal-Weighted,Energy,0.007146515686274509
1989-01-31,No R&D,Value-Weighted,Financials,0.00044688867584669615
1989-01-31,No R&D,Equal-Weighted,Financials,0.0005661406862745098
1989-01-31,No R&D,Value-Weighted,Health Care,0.002007339576916597
1989-01-31,No R&D,Equal-Weighted,Health Care,0.004997135294117647
1989-01-31,No R&D,Value-Weighted,Industrials,0.009191896935202146
1989-01-31,No R&D,Equal-Weighted,Industrials,0.010265826960784312
1989-01-31,No R&D,Value-Weighted,Information Technology,0.0004135098713381794
1989-01-31,No R&D,Equal-Weighted,Information Technology,0.0011110563725490197
1989-01-31,No R&D,Value-Weighted,Materials,0.004232064636824084
1989-01-31,No R&D,Equal-Weighted,Materials,0.004977083333333333
1989-01-31,No R&D,Value-Weighted,Real Estate,0.00032725621720125237
1989-01-31,No R&D,Equal-Weighted,Real Estate,0.0008013519607843136
1989-01-31,No R&D,Value-Weighted,Utilities,0.004019513206028168
1989-01-31,No R&D,Equal-Weighted,Utilities,0.0019143735294117649
1989-01-31,No R&D,Value-Weighted,Unknown,1.9708232034142934e-06
1989-01-31,No R&D,Equal-Weighted,Unknown,9.7125e-05
1989-01-31,Q1,Value-Weighted,Communication Services,0.00887423667940919
1989-01-31,Q1,Equal-Weighted,Communication Services,0.004076905027932961
1989-01-31,Q1,Value-Weighted,Consumer Discretionary,0.00686854122791885
1989-01-31,Q1,Equal-Weighted,Consumer Discretionary,0.009661734636871507
1989-01-31,Q1,Value-Weighted,Consumer Staples,0.009582898541299036
1989-01-31,Q1,Equal-Weighted,Consumer Staples,0.006103826815642459
1989-01-31,Q1,Value-Weighted,Energy,0.012530732508502111
1989-01-31,Q1,Equal-Weighted,Energy,0.004115734636871509
1989-01-31,Q1,Value-Weighted,Financials,-0.0001729296556725345
1989-01-31,Q1,Equal-Weighted,Financials,0.0005802960893854748
1989-01-31,Q1,Value-Weighted,Health Care,0.0001777819040702399
1989-01-31,Q1,Equal-Weighted,Health Care,0.00287981843575419
1989-01-31,Q1,Value-Weighted,Industrials,0.00456344040047185
1989-01-31,Q1,Equal-Weighted,Industrials,0.013079734636871511
1989-01-31,Q1,Value-Weighted,Information Technology,0.0014925907013215946
1989-01-31,Q1,Equal-Weighted,Information Technology,0.007831374301675978
1989-01-31,Q1,Value-Weighted,Materials,0.014819218091729983
1989-01-31,Q1,Equal-Weighted,Materials,0.005141972067039106
1989-01-31,Q1,Value-Weighted,Real Estate,0.0022704751805132824
1989-01-31,Q1,Equal-Weighted,Real Estate,2.5424581005586598e-05
1989-01-31,Q1,Value-Weighted,Utilities,0.0001002873111994609
1989-01-31,Q1,Equal-Weighted,Utilities,9.022346368715078e-06
1989-01-31,Q2,Value-Weighted,Communication Services,0.0024384480289798005
1989-01-31,Q2,Equal-Weighted,Communication Services,0.0013321731843575417
1989-01-31,Q2,Value-Weighted,Consumer Discretionary,0.0008471822772179148
1989-01-31,Q2,Equal-Weighted,Consumer Discretionary,0.007081486033519553
1989-01-31,Q2,Value-Weighted,Consumer Staples,0.004561937900742538
1989-01-31,Q2,Equal-Weighted,Consumer Staples,0.0034957849162011176
1989-01-31,Q2,Value-Weighted,Energy,0.03048396209277606
1989-01-31,Q2,Equal-Weighted,Energy,0.0016172290502793297
1989-01-31,Q2,Value-Weighted,Financials,-9.01678268041828e-06
1989-01-31,Q2,Equal-Weighted,Financials,0.00029757262569832395
1989-01-31,Q2,Value-Weighted,Health Care,0.0005652884931751485
1989-01-31,Q2,Equal-Weighted,Health Care,0.008163329608938548
1989-01-31,Q2,Value-Weighted,Industrials,0.005345993130388374
1989-01-31,Q2,Equal-Weighted,Industrials,0.00796732960893855
1989-01-31,Q2,Value-Weighted,Information Technology,0.008146322984850437
1989-01-31,Q2,Equal-Weighted,Information Technology,0.019830483240223466
1989-01-31,Q2,Value-Weighted,Materials,0.007044527455465827
1989-01-31,Q2,Equal-Weighted,Materials,0.007357642458100559
1989-01-31,Q2,Value-Weighted,Utilities,-1.0848584483263584e-06
1989-01-31,Q2,Equal-Weighted,Utilities,-6.0723463687150845e-05
1989-01-31,Q3,Value-Weighted,Communication Services,5.679668569340913e-05
1989-01-31,Q3,Equal-Weighted,Communication Services,6.465921787709497e-05
1989-01-31,Q3,Value-Weighted,Consumer Discretionary,0.0075622492567165404
1989-01-31,Q3,Equal-Weighted,Consumer Discretionary,0.00605572346368715
1989-01-31,Q3,Value-Weighted,Consumer Staples,0.005997381805458259
1989-01-31,Q3,Equal-Weighted,Consumer Staples,0.002232541899441341
1989-01-31,Q3,Value-Weighted,Energy,0.001222259041217003
1989-01-31,Q3,Equal-Weighted,Energy,0.00023102234636871517
1989-01-31,Q3,Value-Weighted,Financials,0.00021606674718785895
1989-01-31,Q3,Equal-Weighted,Financials,0.0012728491620111733
1989-01-31,Q3,Value-Weighted,Health Care,0.0006524792713254795
1989-01-31,Q3,Equal-Weighted,Health Care,0.0075792765363128485
1989-01-31,Q3,Value-Weighted,Industrials,0.034179680358753455
1989-01-31,Q3,Equal-Weighted,Industrials,0.02148658938547486
1989-01-31,Q3,Value-Weighted,Information Technology,0.001219850313872447
1989-01-31,Q3,Equal-Weighted,Information Technology,0.021345385474860333
1989-01-31,Q3,Value-Weighted,Materials,0.02102255203156339
1989-01-31,Q3,Equal-Weighted,Materials,0.008005189944134078
1989-01-31,Q4,Value-Weighted,Communication Services,0.009744851723412632
1989-01-31,Q4,Equal-Weighted,Communication Services,0.0009987625698324024
1989-01-31,Q4,Value-Weighted,Consumer Discretionary,0.00860369267823688
1989-01-31,Q4,Equal-Weighted,Consumer Discretionary,0.0062805139664804475
1989-01-31,Q4,Value-Weighted,Consumer Staples,-1.3127466945555835e-05
1989-01-31,Q4,Equal-Weighted,Consumer Staples,-0.000566564245810056
1989-01-31,Q4,Value-Weighted,Energy,0.00018287815940561247
1989-01-31,Q4,Equal-Weighted,Energy,0.0022432709497206705
1989-01-31,Q4,Value-Weighted,Financials,4.526811804350346e-05
1989-01-31,Q4,Equal-Weighted,Financials,0.001219173184357542
1989-01-31,Q4,Value-Weighted,Health Care,0.004226909397508201
1989-01-31,Q4,Equal-Weighted,Health Care,0.007042092178770949
1989-01-31,Q4,Value-Weighted,Industrials,0.008762566716248223
1989-01-31,Q4,Equal-Weighted,Industrials,0.019768081005586594
1989-01-31,Q4,Value-Weighted,Information Technology,0.04139575496974345
1989-01-31,Q4,Equal-Weighted,Information Technology,0.025390438547486037
1989-01-31,Q4,Value-Weighted,Materials,0.011208159738384627
1989-01-31,Q4,Equal-Weighted,Materials,0.004006173184357541
1989-01-31,Q4,Value-Weighted,Utilities,-4.00992939168194e-06
1989-01-31,Q4,Equal-Weighted,Utilities,-0.00026187150837988826
1989-01-31,Q5,Value-Weighted,Communication Services,0.00016303834797602745
1989-01-31,Q5,Equal-Weighted,Communication Services,0.006542533519553072
1989-01-31,Q5,Value-Weighted,Consumer Discretionary,0.04509101212892952
1989-01-31,Q5,Equal-Weighted,Consumer Discretionary,0.007849586592178772
1989-01-31,Q5,Value-Weighted,Consumer Staples,0.0002961976578134007
1989-01-31,Q5,Equal-Weighted,Consumer Staples,0.0003981843575418995
1989-01-31,Q5,Value-Weighted,Energy,2.0378308761696668e-05
1989-01-31,Q5,Equal-Weighted,Energy,0.00031036592178770953
1989-01-31,Q5,Value-Weighted,Financials,0.00014779643703520396
1989-01-31,Q5,Equal-Weighted,Financials,0.005275759776536313
1989-01-31,Q5,Value-Weighted,Health Care,0.001178959512071259
1989-01-31,Q5,Equal-Weighted,Health Care,0.014965712290502795
1989-01-31,Q5,Value-Weighted,Industrials,0.017590424812673044
1989-01-31,Q5,Equal-Weighted,Industrials,0.014926094972067042
1989-01-31,Q5,Value-Weighted,Information Technology,0.00814431032661819
1989-01-31,Q5,Equal-Weighted,Information Technology,0.05189564804469274
1989-01-31,Q5,Value-Weighted,Materials,0.0022718265155369905
1989-01-31,Q5,Equal-Weighted,Materials,0.001613483240223464
1989-01-31,Q5,Value-Weighted,Real Estate,-5.426698975319436e-06
1989-01-31,Q5,Equal-Weighted,Real Estate,-9.975977653631286e-05
1989-02-28,No R&D,Value-Weighted,Communication Services,-0.0007522055331410605
1989-02-28,No R&D,Equal-Weighted,Communication Services,-0.00010722664700098331
1989-02-28,No R&D,Value-Weighted,Consumer Discretionary,-0.002149764061270934
1989-02-28,No R&D,Equal-Weighted,Consumer Discretionary,0.0048588077679449365
1989-02-28,No R&D,Value-Weighted,Consumer Staples,-0.001916247841859244
1989-02-28,No R&D,Equal-Weighted,Consumer Staples,0.0009307015732546708
1989-02-28,No R&D,Value-Weighted,Energy,0.0007217350136408525
1989-02-28,No R&D,Equal-Weighted,Energy,0.0006614970501474925
1989-02-28,No R&D,Value-Weighted,Financials,-0.00028953666648426466
1989-02-28,No R&D,Equal-Weighted,Financials,0.0008773564405113078
1989-02-28,No R&D,Value-Weighted,Health Care,0.0004668387641579612
1989-02-28,No R&D,Equal-Weighted,Health Care,0.0005121774827925271
1989-02-28,No R&D,Value-Weighted,Industrials,-0.0034997403556211067
1989-02-28,No R&D,Equal-Weighted,Industrials,-0.00013965732546706016
1989-02-28,No R&D,Value-Weighted,Information Technology,-0.000269842512084656
1989-02-28,No R&D,Equal-Weighted,Information Technology,-0.0003703402163225171
1989-02-28,No R&D,Value-Weighted,Materials,0.0007915573330776949
1989-02-28,No R&D,Equal-Weighted,Materials,0.00024040757128810243
1989-02-28,No R&D,Value-Weighted,Real Estate,-0.00024014490585615693
1989-02-28,No R&D,Equal-Weighted,Real Estate,-0.0002133746312684366
1989-02-28,No R&D,Value-Weighted,Utilities,-0.0034379882082247364
1989-02-28,No R&D,Equal-Weighted,Utilities,-0.0006963977384464111
1989-02-28,No R&D,Value-Weighted,Unknown,-1.2694441245585143e-06
1989-02-28,No R&D,Equal-Weighted,Unknown,-3.986283185840708e-05
1989-02-28,Q1,Value-Weighted,Communication Services,-0.0041105671614988515
1989-02-28,Q1,Equal-Weighted,Communication Services,-0.0012351685393258427
1989-02-28,Q1,Value-Weighted,Consumer Discretionary,3.168484421758812e-05
1989-02-28,Q1,Equal-Weighted,Consumer Discretionary,0.0009113286516853931
1989-02-28,Q1,Value-Weighted,Consumer Staples,-0.007330374127505928
1989-02-28,Q1,Equal-Weighted,Consumer Staples,0.004882373595505617
1989-02-28,Q1,Value-Weighted,Energy,0.0001461301559661764
1989-02-28,Q1,Equal-Weighted,Energy,0.00038073595505617975
1989-02-28,Q1,Value-Weighted,Financials,-0.00024301755632029595
1989-02-28,Q1,Equal-Weighted,Financials,-0.00017039887640449438
1989-02-28,Q1,Value-Weighted,Health Care,-0.00019719113454424986
1989-02-28,Q1,Equal-Weighted,Health Care,-0.0027850056179775278
1989-02-28,Q1,Value-Weighted,Industrials,-0.001798806514630652
1989-02-28,Q1,Equal-Weighted,Industrials,0.0009019943820224714
1989-02-28,Q1,Value-Weighted,Information Technology,-0.00039741230492339435
1989-02-28,Q1,Equal-Weighted,Information Technology,-0.005850609550561797
1989-02-28,Q1,Value-Weighted,Materials,-0.007210304113640381
1989-02-28,Q1,Equal-Weighted,Materials,-0.0027477808988764043
1989-02-28,Q1,Value-Weighted,Real Estate,-0.0007901757221972314
1989-02-28,Q1,Equal-Weighted,Real Estate,0.00042974438202247184
1989-02-28,Q1,Value-Weighted,Utilities,-3.4977585081384014e-06
1989-02-28,Q1,Equal-Weighted,Utilities,0.00014741853932584268
1989-02-28,Q2,Value-Weighted,Communication Services,-0.0013044172991648105
1989-02-28,Q2,Equal-Weighted,Communication Services,-0.00015096056338028172
1989-02-28,Q2,Value-Weighted,Consumer Discretionary,0.0005214539829284491
1989-02-28,Q2,Equal-Weighted,Consumer Discretionary,-0.0006080760563380281
1989-02-28,Q2,Value-Weighted,Consumer Staples,-0.0031754042768187643
1989-02-28,Q2,Equal-Weighted,Consumer Staples,0.00021863098591549317
1989-02-28,Q2,Value-Weighted,Energy,-0.011907210216343715
1989-02-28,Q2,Equal-Weighted,Energy,-0.00012961971830985916
1989-02-28,Q2,Value-Weighted,Financials,0.0001977241393776047
1989-02-28,Q2,Equal-Weighted,Financials,0.0015831042253521125
1989-02-28,Q2,Value-Weighted,Health Care,-0.00014612029058288394
1989-02-28,Q2,Equal-Weighted,Health Care,-0.0013963605633802822
1989-02-28,Q2,Value-Weighted,Industrials,-0.004092246801821938
1989-02-28,Q2,Equal-Weighted,Industrials,0.0027899239436619716
1989-02-28,Q2,Value-Weighted,Information Technology,-0.001489506028856566
1989-02-28,Q2,Equal-Weighted,Information Technology,-3.7163380281689666e-05
1989-02-28,Q2,Value-Weighted,Materials,-0.0023377544132389292
1989-02-28,Q2,Equal-Weighted,Materials,0.0004580281690140847
1989-02-28,Q2,Value-Weighted,Utilities,1.013605168889528e-05
1989-02-28,Q2,Equal-Weighted,Utilities,0.0006259774647887325
1989-02-28,Q3,Value-Weighted,Communication Services,-6.000975720987493e-05
1989-02-28,Q3,Equal-Weighted,Communication Services,-0.00010625842696629213
1989-02-28,Q3,Value-Weighted,Consumer Discretionary,-0.0002071244533016845
1989-02-28,Q3,Equal-Weighted,Consumer Discretionary,0.002368665730337079
1989-02-28,Q3,Value-Weighted,Consumer Staples,-0.0021063728563905084
1989-02-28,Q3,Equal-Weighted,Consumer Staples,-0.0002654662921348314
1989-02-28,Q3,Value-Weighted,Energy,0.00011661160962353637
1989-02-28,Q3,Equal-Weighted,Energy,-0.0002936432584269663
1989-02-28,Q3,Value-Weighted,Financials,-7.0202384639268e-05
1989-02-28,Q3,Equal-Weighted,Financials,-0.0022462612359550557
1989-02-28,Q3,Value-Weighted,Health Care,-0.000120470083243695
1989-02-28,Q3,Equal-Weighted,Health Care,-0.002519235955056179
1989-02-28,Q3,Value-Weighted,Industrials,-0.009840331717803756
1989-02-28,Q3,Equal-Weighted,Industrials,0.010265794943820222
1989-02-28,Q3,Value-Weighted,Information Technology,-0.016271157287805645
1989-02-28,Q3,Equal-Weighted,Information Technology,-0.003062210674157303
1989-02-28,Q3,Value-Weighted,Materials,-0.007941073898469878
1989-02-28,Q3,Equal-Weighted,Materials,0.0005361741573033712
1989-02-28,Q4,Value-Weighted,Communication Services,-0.006056794919639543
1989-02-28,Q4,Equal-Weighted,Communication Services,-0.0013837943661971833
1989-02-28,Q4,Value-Weighted,Consumer Discretionary,-0.00941501841971289
1989-02-28,Q4,Equal-Weighted,Consumer Discretionary,-0.0025450619718309863
1989-02-28,Q4,Value-Weighted,Consumer Staples,2.1507797166175402e-05
1989-02-28,Q4,Equal-Weighted,Consumer Staples,0.0011505661971830986
1989-02-28,Q4,Value-Weighted,Energy,0.00010865713039743258
1989-02-28,Q4,Equal-Weighted,Energy,0.0011935971830985916
1989-02-28,Q4,Value-Weighted,Financials,-3.458157117595556e-05
1989-02-28,Q4,Equal-Weighted,Financials,-0.00013185352112676053
1989-02-28,Q4,Value-Weighted,Health Care,-0.001871562717786374
1989-02-28,Q4,Equal-Weighted,Health Care,0.0021256000000000005
1989-02-28,Q4,Value-Weighted,Industrials,-0.003728722144840277
1989-02-28,Q4,Equal-Weighted,Industrials,0.0026368197183098594
1989-02-28,Q4,Value-Weighted,Information Technology,-0.013037957824436177
1989-02-28,Q4,Equal-Weighted,Information Technology,-0.003952622535211267
1989-02-28,Q4,Value-Weighted,Materials,0.00020526956013197471
1989-02-28,Q4,Equal-Weighted,Materials,0.00042806760563380284
1989-02-28,Q4,Value-Weighted,Utilities,9.131977079418198e-07
1989-02-28,Q4,Equal-Weighted,Utilities,4.8566197183098594e-05
